Heat Score,Lead Score,Tier,Priority,Org Name,Taxonomy / Type,NPI,City,State,ZIP,Phone,Known Contact,Known Contact Title,Known Contact LinkedIn,Backup Person,Backup Person Title,Backup Person LinkedIn,Employee LinkedIn 1,Employee LinkedIn 2,Employee LinkedIn 3,Company LinkedIn,Company People Search,Notes,Tags
110,70,A,High,GENETICS INSTITUTE OF AMERICA LABORATORY CORP,Clinical Medical Laboratory,1902464134,HOUSTON,TX,770563820,,,,,,,,,,,,https://www.bing.com/search?q=%22GENETICS%20INSTITUTE%20OF%20AMERICA%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: TX,tier-A;lab;rule-intercept
110,70,A,High,GENETICS INSTITUTE OF AMERICA LABORATORY FL1 CORP,Clinical Medical Laboratory,1023677499,DELRAY BEACH,FL,334453706,,,,,,,,,,,,https://www.bing.com/search?q=%22GENETICS%20INSTITUTE%20OF%20AMERICA%20LABORATORY%20FL1%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: FL,tier-A;lab;rule-intercept
110,70,A,High,"GENETICS OF MEMPHIS, INC",Clinical Medical Laboratory,1144308479,MEMPHIS,TN,381177126,,,,,,,,,,,,https://www.bing.com/search?q=%22GENETICS%20OF%20MEMPHIS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: TN,tier-A;lab;rule-intercept
110,70,A,High,"GENTOX LABORATORIES, LLC",Clinical Medical Laboratory,1942680459,ANDERSON,SC,296217914,,,,,,,,,,,,https://www.bing.com/search?q=%22GENTOX%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: tox lab;Priority market: SC,tier-A;lab;rule-intercept
110,70,A,High,"GENTOX LABORATORIES, LLC",Clinical Medical Laboratory,1205205283,BREAUX BRIDGE,LA,705174239,,,,,,,,,,,,https://www.bing.com/search?q=%22GENTOX%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: tox lab;Priority market: LA,tier-A;lab;rule-intercept
110,70,A,High,GRANGER GENETICS LLC,Clinical Medical Laboratory,1295190635,NORTH CHESTERFIELD,VA,232355167,,,,,,,,,,,,https://www.bing.com/search?q=%22GRANGER%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: VA,tier-A;lab;rule-intercept
110,70,A,High,"GRANGER GENETICS, LLC",Clinical Medical Laboratory,1740631605,ORLANDO,FL,328094636,,,,,,,,,,,,https://www.bing.com/search?q=%22GRANGER%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: FL,tier-A;lab;rule-intercept
110,70,A,High,HARVARD PARTNERS CENTER FOR GENETICS AND GENOMICS,Clinical Medical Laboratory,1881810703,CAMBRIDGE,MA,02139,,,,,,,,,,,,https://www.bing.com/search?q=%22HARVARD%20PARTNERS%20CENTER%20FOR%20GENETICS%20AND%20GENOMICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genomics;Priority market: MA,tier-A;lab;rule-intercept
110,70,A,High,"HEARTLAND TOXICOLOGY, LLC",Clinical Medical Laboratory,1821580374,KANSAS CITY,MO,641451437,,,,,,,,,,,,https://www.bing.com/search?q=%22HEARTLAND%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MO,tier-A;lab;rule-intercept
110,70,A,High,HNL GENETICS LLC,Clinical Medical Laboratory,1952866824,ALLENTOWN,PA,181069371,,,,,,,,,,,,https://www.bing.com/search?q=%22HNL%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: PA,tier-A;lab;rule-intercept
110,70,A,High,"HYBRID TOXICOLOGY, L.L.C.",Clinical Medical Laboratory,1528456795,BATON ROUGE,LA,708165235,,,,,,,,,,,,https://www.bing.com/search?q=%22HYBRID%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: LA,tier-A;lab;rule-intercept
110,70,A,High,IMAN TOXICOLOGY LLC,Clinical Medical Laboratory,1942793609,FLINT,MI,485072677,,,,,,,,,,,,https://www.bing.com/search?q=%22IMAN%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MI,tier-A;lab;rule-intercept
110,70,A,High,"INSIGHT MEDICAL GENETICS, LLC",Clinical Medical Laboratory,1831524438,CHICAGO,IL,606114546,,,,,,,,,,,,https://www.bing.com/search?q=%22INSIGHT%20MEDICAL%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: IL,tier-A;lab;rule-intercept
110,70,A,High,"INTEGRATING INSIGHTS, INC",molecular,1942969407,BOULDER,CO,,(303) 872-4077,LYNDSEY RYAN,Executive Director and Psychotherap,,,,,,,,,https://www.bing.com/search?q=%22INTEGRATING%20INSIGHTS%22%20site%3Alinkedin.com/company%20people%20employees,,
110,70,A,High,"KOKUA TOXICOLOGY, LLC",Clinical Medical Laboratory,1578824082,HAYWARD,CA,945413053,,,,,,,,,,,,https://www.bing.com/search?q=%22KOKUA%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: CA,tier-A;lab;rule-intercept
110,70,A,High,LA DOT DRUG TESTING CENTER LLC,Clinical Medical Laboratory,1255084935,DAYTON,OH,454022957,,,,,,,,,,,,https://www.bing.com/search?q=%22LA%20DOT%20DRUG%20TESTING%20CENTER%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: drug testing;Priority market: OH,tier-A;lab;rule-intercept
110,70,A,High,"LAB GENOMICS, LLC",Clinical Medical Laboratory,1134889470,BRIGHTON,MI,481162204,,,,,,,,,,,,https://www.bing.com/search?q=%22LAB%20GENOMICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genomics;Priority market: MI,tier-A;lab;rule-intercept
110,70,A,High,LEHIGH VALLEY TOXICOLOGY LLC,Clinical Medical Laboratory,1265846695,BETHLEHEM,PA,180208922,,,,,,,,,,,,https://www.bing.com/search?q=%22LEHIGH%20VALLEY%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: PA,tier-A;lab;rule-intercept
110,70,A,High,LPS TOXICOLOGY LABORATORIES LLC,Clinical Medical Laboratory,1043575103,NEW ORLEANS,LA,70112,,,,,,,,,,,,https://www.bing.com/search?q=%22LPS%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: LA,tier-A;lab;rule-intercept
110,70,A,High,MEDICAL GENETICS LAB,Clinical Medical Laboratory,1023229713,MOUNTAIN HOME,TN,37684,,,,,,,,,,,,https://www.bing.com/search?q=%22MEDICAL%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: TN,tier-A;lab;rule-intercept
110,70,A,High,MEDLABS GENETICS,Clinical Medical Laboratory,1871920645,CEDAR KNOLLS,NJ,079272003,,,,,,,,,,,,https://www.bing.com/search?q=%22MEDLABS%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: NJ,tier-A;lab;rule-intercept
110,70,A,High,"METAMARK GENETICS, INC",Clinical Medical Laboratory,1043631377,CAMBRIDGE,MA,021421200,,,,,,,,,,,,https://www.bing.com/search?q=%22METAMARK%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: MA,tier-A;lab;rule-intercept
110,70,A,High,"METAMARK GENETICS, INC",Clinical Medical Laboratory,1447774641,DURHAM,NC,27709,,,,,,,,,,,,https://www.bing.com/search?q=%22METAMARK%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: NC,tier-A;lab;rule-intercept
110,70,A,High,MICHIGAN URINE TOXICOLOGY AND RESEARCH LLC,Clinical Medical Laboratory,1790242725,SAGINAW,MI,486032226,,,,,,,,,,,,https://www.bing.com/search?q=%22MICHIGAN%20URINE%20TOXICOLOGY%20AND%20RESEARCH%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MI,tier-A;lab;rule-intercept
110,70,A,High,"MIDWEST TOXICOLOGY GROUP, LLC",Clinical Medical Laboratory,1790179422,CREVE COEUR,MO,631417138,,,,,,,,,,,,https://www.bing.com/search?q=%22MIDWEST%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MO,tier-A;lab;rule-intercept
110,70,A,High,"NATIONAL TOXICOLOGY SERVICES, INC",Clinical Medical Laboratory,1902834583,WOBURN,MA,018011865,,,,,,,,,,,,https://www.bing.com/search?q=%22NATIONAL%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MA,tier-A;lab;rule-intercept
110,70,A,High,"NEW AMSTERDAM GENOMICS, INC.",Clinical Medical Laboratory,1093111312,NEW YORK,NY,100097925,,,,,,,,,,,,https://www.bing.com/search?q=%22NEW%20AMSTERDAM%20GENOMICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genomics;Priority market: NY,tier-A;lab;rule-intercept
110,70,A,High,NORTH AMERICAN TOXICOLOGY,Clinical Medical Laboratory,1982025193,MANDEVILLE,LA,704717798,,,,,,,,,,,,https://www.bing.com/search?q=%22NORTH%20AMERICAN%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: LA,tier-A;lab;rule-intercept
110,70,A,High,NUCLEUS GENOMICS INC.,Clinical Medical Laboratory,1912873266,NEW YORK,NY,10012,,,,,,,,,,,,https://www.bing.com/search?q=%22NUCLEUS%20GENOMICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genomics;Priority market: NY,tier-A;lab;rule-intercept
110,70,A,High,OPUS GENOMICS,Clinical Medical Laboratory,1871296673,PLYMOUTH MEETING,PA,194621143,,,,,,,,,,,,https://www.bing.com/search?q=%22OPUS%20GENOMICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genomics;Priority market: PA,tier-A;lab;rule-intercept
110,70,A,High,ORAL FLUID SERVICES OF PA,Clinical Medical Laboratory,1598038226,GREENSBURG,PA,156019183,,,,,,,,,,,,https://www.bing.com/search?q=%22ORAL%20FLUID%20SERVICES%20OF%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: oral fluid;Priority market: PA,tier-A;lab;rule-intercept
110,70,A,High,PARABASE GENOMICS INC,Clinical Medical Laboratory,1033454715,BOSTON,MA,022102377,,,,,,,,,,,,https://www.bing.com/search?q=%22PARABASE%20GENOMICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genomics;Priority market: MA,tier-A;lab;rule-intercept
110,70,A,High,PERSONALIZED GENETICS LLC,Clinical Medical Laboratory,1336598325,PITTSBURGH,PA,152321700,,,,,,,,,,,,https://www.bing.com/search?q=%22PERSONALIZED%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: PA,tier-A;lab;rule-intercept
110,70,A,High,"PHYSICIANS TOXICOLOGY LABORATORY, LLC",Clinical Medical Laboratory,1508169145,KALAMAZOO,MI,49001,,,,,,,,,,,,https://www.bing.com/search?q=%22PHYSICIANS%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MI,tier-A;lab;rule-intercept
110,70,A,High,POTOMAC TOXICOLOGY LABORATORIES INC,Clinical Medical Laboratory,1992697353,FREDERICK,MD,217015901,,,,,,,,,,,,https://www.bing.com/search?q=%22POTOMAC%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MD,tier-A;lab;rule-intercept
110,70,A,High,PRAXIS GENOMICS LLC,Clinical Medical Laboratory,1801483383,ATLANTA,GA,303285684,,,,,,,,,,,,https://www.bing.com/search?q=%22PRAXIS%20GENOMICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genomics;Priority market: GA,tier-A;lab;rule-intercept
110,70,A,High,PREMIERE TOXICOLOGY LAB LLC,Clinical Medical Laboratory,1356834352,YOUNGSTOWN,OH,445124226,,,,,,,,,,,,https://www.bing.com/search?q=%22PREMIERE%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: OH,tier-A;lab;rule-intercept
110,70,A,High,PRIORITY TOXICOLOGY LABORATORIES,Clinical Medical Laboratory,1740639434,UNION CITY,GA,302912047,,,,,,,,,,,,https://www.bing.com/search?q=%22PRIORITY%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: GA,tier-A;lab;rule-intercept
110,70,A,High,"PRIORITY TOXICOLOGY LABORATORIES, LLC",Clinical Medical Laboratory,1518324300,UNION CITY,GA,302912047,,,,,,,,,,,,https://www.bing.com/search?q=%22PRIORITY%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: GA,tier-A;lab;rule-intercept
110,70,A,High,"QUALITOX LABORATORIES, LLC",Clinical Medical Laboratory,1972971265,PITTSBURGH,PA,152751005,,,,,,,,,,,,https://www.bing.com/search?q=%22QUALITOX%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: tox lab;Priority market: PA,tier-A;lab;rule-intercept
110,70,A,High,"RAZOR GENOMICS, INC",Clinical Medical Laboratory,1487298162,NASHVILLE,TN,372033821,,,,,,,,,,,,https://www.bing.com/search?q=%22RAZOR%20GENOMICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genomics;Priority market: TN,tier-A;lab;rule-intercept
110,70,A,High,"REALTOX LABS, LLC",Clinical Medical Laboratory,1235533779,REISTERSTOWN,MD,211361230,,,,,,,,,,,,https://www.bing.com/search?q=%22REALTOX%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: tox lab;Priority market: MD,tier-A;lab;rule-intercept
110,70,A,High,"ROSETTA GENOMICS, INC.",Clinical Medical Laboratory,1962641563,PHILADELPHIA,PA,191045504,,,,,,,,,,,,https://www.bing.com/search?q=%22ROSETTA%20GENOMICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genomics;Priority market: PA,tier-A;lab;rule-intercept
110,70,A,High,SELAH GENOMICS INC,Clinical Medical Laboratory,1003104597,GREENVILLE,SC,296013762,,,,,,,,,,,,https://www.bing.com/search?q=%22SELAH%20GENOMICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genomics;Priority market: SC,tier-A;lab;rule-intercept
110,70,A,High,SELECT TOXICOLOGY LAB STL LLC,Clinical Medical Laboratory,1952790206,MANNING,SC,291029242,,,,,,,,,,,,https://www.bing.com/search?q=%22SELECT%20TOXICOLOGY%20LAB%20STL%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: SC,tier-A;lab;rule-intercept
110,70,A,High,"SELECT TOXICOLOGY LABS, LLC",Clinical Medical Laboratory,1821427097,MANNING,SC,291029242,,,,,,,,,,,,https://www.bing.com/search?q=%22SELECT%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: SC,tier-A;lab;rule-intercept
110,70,A,High,SHADY GROVE CENTER FOR PREIMPLANTATION GENETICS,Clinical Medical Laboratory,1316069115,ROCKVILLE,MD,208506352,,,,,,,,,,,,https://www.bing.com/search?q=%22SHADY%20GROVE%20CENTER%20FOR%20PREIMPLANTATION%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: MD,tier-A;lab;rule-intercept
110,70,A,High,"STAT TOXICOLOGY, LLC",Clinical Medical Laboratory,1346679370,PORTAGE,MI,490021518,,,,,,,,,,,,https://www.bing.com/search?q=%22STAT%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MI,tier-A;lab;rule-intercept
110,70,A,High,"STEELFUSION CLINICAL TOXICOLOGY LABORATORY, LLC",Clinical Medical Laboratory,1538576376,MONESSEN,PA,150621058,,,,,,,,,,,,https://www.bing.com/search?q=%22STEELFUSION%20CLINICAL%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: PA,tier-A;lab;rule-intercept
110,70,A,High,TOTAL TOXICOLOGY LABS LLC,Clinical Medical Laboratory,1104229541,SOUTHFIELD,MI,480752740,,,,,,,,,,,,https://www.bing.com/search?q=%22TOTAL%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MI,tier-A;lab;rule-intercept
110,70,A,High,TOXICOLOGY X DIAGNOSTICS SCREENINGS,pathology,1518688993,NEWBERRY,SC,291083186,(803) 609-6678,DARNASHA HOUSEAL,Owner,,,,,,,,,https://www.bing.com/search?q=%22TOXICOLOGY%20X%20DIAGNOSTICS%20SCREENINGS%22%20site%3Alinkedin.com/company%20people%20employees,"Tier A | RuleScore 70 | Lab Type: Pathology, Clinical Laboratory Director, Non-physician | Signals: Tier A lab type: toxicology;Priority market: SC",tier-A;lab;rule-intercept
110,70,A,High,TRUETOX LABORATORIES LLC,Clinical Medical Laboratory,1326386939,GARDEN CITY PARK,NY,11040,,,,,,,,,,,,https://www.bing.com/search?q=%22TRUETOX%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: tox lab;Priority market: NY,tier-A;lab;rule-intercept
110,70,A,High,TRUEWAY DRUG TESTING & COMPLIANCE,Clinical Medical Laboratory,1972459592,LAFAYETTE,LA,705077025,,,,,,,,,,,,https://www.bing.com/search?q=%22TRUEWAY%20DRUG%20TESTING%20%26%20COMPLIANCE%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: drug testing;Priority market: LA,tier-A;lab;rule-intercept
110,70,A,High,"USA PATHOLOGY AND TOXICOLOGY LABORATORIES, PLLC",Clinical Medical Laboratory,1134526536,SOUTHFIELD,MI,480752738,,,,,,,,,,,,https://www.bing.com/search?q=%22USA%20PATHOLOGY%20AND%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MI,tier-A;lab;rule-intercept
110,70,A,High,VERITAS GENETICS INC.,Clinical Medical Laboratory,1336749670,DANVERS,MA,019231194,,,,,,,,,,,,https://www.bing.com/search?q=%22VERITAS%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: MA,tier-A;lab;rule-intercept
110,70,A,High,WEILL CORNELL MEDICAL COLLEGE-MALE INFERTILITY GENETICS LABORATORY,Clinical Medical Laboratory,1326281288,NEW YORK,NY,100654870,,,,,,,,,,,,https://www.bing.com/search?q=%22WEILL%20CORNELL%20MEDICAL%20COLLEGE-MALE%20INFERTILITY%20GENETICS%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: genetics;Priority market: NY,tier-A;lab;rule-intercept
110,70,A,High,WORLD WIDE TOXICOLOGY LLC,Clinical Medical Laboratory,1992220057,MONROE,MI,481624393,,,,,,,,,,,,https://www.bing.com/search?q=%22WORLD%20WIDE%20TOXICOLOGY%22%20site%3Alinkedin.com/company%20people%20employees,Tier A | RuleScore 70 | Lab Type: Clinical Medical Laboratory | Signals: Tier A lab type: toxicology;Priority market: MI,tier-A;lab;rule-intercept
110,70,A,Low,"EUCYT LABORATORIES, L.L.C.",pathology,1235732918,LAS VEGAS,NV,891182355,(214) 493-1641,AARON COATS,CFO,,,,,,,,,https://www.bing.com/search?q=%22EUCYT%22%20site%3Alinkedin.com/company%20people%20employees,"Tier A | RuleScore 70 | Lab Type: Pathology, Molecular Genetic Pathology | Signals: Tier A lab type: molecular;Priority market: NV",tier-A;lab;rule-intercept
110,70,A,Low,LUMINOUS PATHOLOGY ASSOCIATES LLC,pathology,1114550175,BELLAIRE,TX,774012402,(713) 542-8592,KEVIN ROSENBLATT,Physician Member,,,,,,,,,https://www.bing.com/search?q=%22LUMINOUS%20PATHOLOGY%20ASSOCIATES%22%20site%3Alinkedin.com/company%20people%20employees,"Tier A | RuleScore 70 | Lab Type: Pathology, Molecular Genetic Pathology | Signals: Tier A lab type: molecular;Priority market: TX",tier-A;lab;rule-intercept
110,70,A,Low,SPARTAN GENETIX LLC,pathology,1730778291,LANSING,MI,489103716,(617) 785-0487,RAJAN DEWAR,President,,,,,,,,,https://www.bing.com/search?q=%22SPARTAN%20GENETIX%22%20site%3Alinkedin.com/company%20people%20employees,"Tier A | RuleScore 70 | Lab Type: Pathology, Molecular Genetic Pathology | Signals: Tier A lab type: molecular;Priority market: MI",tier-A;lab;rule-intercept
80,80,UNKNOWN,Low,MED-LINE MEDICAL GROUP,laboratory,1538058359,LOMA LINDA,CA,,(617) 299-6398,N AGRAWAL,Manager,,,,,,,,,https://www.bing.com/search?q=%22MED-LINE%22%20site%3Alinkedin.com/company%20people%20employees,Auto-discovered high-priority lead: NPI organization registry match | Score: 80,"daily_runner,nationwide,quality_tier=review,need_signal=yes,need_signal_source=direct"
80,80,UNKNOWN,Low,"MED-LINE, LLC",laboratory,1447143482,OKLAHOMA CITY,OK,,(617) 299-6398,N AGRAWAL,Employee,,,,,,,,,https://www.bing.com/search?q=%22MED-LINE%22%20site%3Alinkedin.com/company%20people%20employees,Auto-discovered high-priority lead: NPI organization registry match | Score: 80,"daily_runner,nationwide,quality_tier=review,need_signal=yes,need_signal_source=direct"
80,80,C,Low,PA HEALTH & RESEARCH CLINIC LLC,laboratory,1528934064,MIAMI,FL,,(786) 857-1902,YARIELYS ACOSTA,Site Director,,,,,,,,,https://www.bing.com/search?q=%22PA%20HEALTH%20%26%20RESEARCH%22%20site%3Alinkedin.com/company%20people%20employees,Auto-discovered high-priority lead: NPI organization registry match | Score: 80,"daily_runner,nationwide,quality_tier=review,need_signal=yes,need_signal_source=direct"
80,80,UNKNOWN,Low,QUALITY PATIENT CENTERED SERVICES LLC,laboratory,1326881954,MIDDLETOWN,PA,,(570) 971-1994,DEBBIE SAMPSON,Business owner,,,,,,,,,https://www.bing.com/search?q=%22QUALITY%20PATIENT%20CENTERED%22%20site%3Alinkedin.com/company%20people%20employees,Auto-discovered high-priority lead: NPI organization registry match | Score: 80,"daily_runner,nationwide,quality_tier=review,need_signal=yes,need_signal_source=direct"
75,75,UNKNOWN,Low,24LABS LLC,laboratory,1760258420,HOUSTON,TX,,(713) 820-1923,KARLA BEKARDI,OWNER,,,,,https://www.linkedin.com/in/aribkhan,https://www.linkedin.com/in/roshankohli,,,https://www.bing.com/search?q=%2224LABS%22%20site%3Alinkedin.com/company%20people%20employees,Auto-discovered high-priority lead: NPI organization registry match | Score: 75,"daily_runner,nationwide,quality_tier=review,need_signal=yes,need_signal_source=direct"
